 login      , tradeInstruction                       , quantity 
1000000964,buy volume=345 symbol=EURUSD price=1.5,100
1000000965,buy volume=345 symbol=EURUSD price=1.5,100
1000000966,buy volume=345 symbol=EURUSD price=1.5,100
1000000967,buy volume=345 symbol=EURUSD price=1.5,100
1000000968,buy volume=345 symbol=EURUSD price=1.5,100
1000000969,buy volume=345 symbol=EURUSD price=1.5,100
1000000970,buy volume=345 symbol=EURUSD price=1.5,100
1000000971,buy volume=345 symbol=EURUSD price=1.5,100
1000000972,buy volume=345 symbol=EURUSD price=1.5,100
1000000973,buy volume=345 symbol=EURUSD price=1.5,100
1000000974,buy volume=345 symbol=EURUSD price=1.5,100
1000000975,buy volume=345 symbol=EURUSD price=1.5,100
1000000976,buy volume=345 symbol=EURUSD price=1.5,100
1000000977,buy volume=345 symbol=EURUSD price=1.5,100
1000000978,buy volume=345 symbol=EURUSD price=1.5,100
1000000979,buy volume=345 symbol=EURUSD price=1.5,100
1000000980,buy volume=345 symbol=EURUSD price=1.5,100
1000000981,buy volume=345 symbol=EURUSD price=1.5,100
1000000982,buy volume=345 symbol=EURUSD price=1.5,100
1000000983,buy volume=345 symbol=EURUSD price=1.5,100
1000000984,buy volume=345 symbol=EURUSD price=1.5,100
1000000985,buy volume=345 symbol=EURUSD price=1.5,100
1000000986,buy volume=345 symbol=EURUSD price=1.5,100
1000000987,buy volume=345 symbol=EURUSD price=1.5,100
1000000988,buy volume=345 symbol=EURUSD price=1.5,100
1000000989,buy volume=345 symbol=EURUSD price=1.5,100
1000000990,buy volume=345 symbol=EURUSD price=1.5,100
1000000991,buy volume=345 symbol=EURUSD price=1.5,100
1000000992,buy volume=345 symbol=EURUSD price=1.5,100
1000000993,buy volume=345 symbol=EURUSD price=1.5,100
1000000994,buy volume=345 symbol=EURUSD price=1.5,100
1000000995,buy volume=345 symbol=EURUSD price=1.5,100
1000000996,buy volume=345 symbol=EURUSD price=1.5,100
1000000997,buy volume=345 symbol=EURUSD price=1.5,100
1000000998,buy volume=345 symbol=EURUSD price=1.5,100
1000000999,buy volume=345 symbol=EURUSD price=1.5,100
1000001000,buy volume=345 symbol=EURUSD price=1.5,100
