 login      , tradeInstruction                       , quantity 
1000000160,buy volume=345 symbol=EURUSD price=1.5,100
1000000161,buy volume=345 symbol=EURUSD price=1.5,100
1000000162,buy volume=345 symbol=EURUSD price=1.5,100
1000000163,buy volume=345 symbol=EURUSD price=1.5,100
1000000164,buy volume=345 symbol=EURUSD price=1.5,100
1000000165,buy volume=345 symbol=EURUSD price=1.5,100
1000000166,buy volume=345 symbol=EURUSD price=1.5,100
1000000167,buy volume=345 symbol=EURUSD price=1.5,100
1000000168,buy volume=345 symbol=EURUSD price=1.5,100
1000000169,buy volume=345 symbol=EURUSD price=1.5,100
1000000170,buy volume=345 symbol=EURUSD price=1.5,100
1000000171,buy volume=345 symbol=EURUSD price=1.5,100
1000000172,buy volume=345 symbol=EURUSD price=1.5,100
1000000173,buy volume=345 symbol=EURUSD price=1.5,100
1000000174,buy volume=345 symbol=EURUSD price=1.5,100
1000000175,buy volume=345 symbol=EURUSD price=1.5,100
1000000176,buy volume=345 symbol=EURUSD price=1.5,100
1000000177,buy volume=345 symbol=EURUSD price=1.5,100
1000000178,buy volume=345 symbol=EURUSD price=1.5,100
1000000179,buy volume=345 symbol=EURUSD price=1.5,100
1000000180,buy volume=345 symbol=EURUSD price=1.5,100
1000000181,buy volume=345 symbol=EURUSD price=1.5,100
1000000182,buy volume=345 symbol=EURUSD price=1.5,100
1000000183,buy volume=345 symbol=EURUSD price=1.5,100
1000000184,buy volume=345 symbol=EURUSD price=1.5,100
1000000185,buy volume=345 symbol=EURUSD price=1.5,100
1000000186,buy volume=345 symbol=EURUSD price=1.5,100
1000000187,buy volume=345 symbol=EURUSD price=1.5,100
1000000188,buy volume=345 symbol=EURUSD price=1.5,100
1000000189,buy volume=345 symbol=EURUSD price=1.5,100
1000000190,buy volume=345 symbol=EURUSD price=1.5,100
1000000191,buy volume=345 symbol=EURUSD price=1.5,100
1000000192,buy volume=345 symbol=EURUSD price=1.5,100
1000000193,buy volume=345 symbol=EURUSD price=1.5,100
1000000194,buy volume=345 symbol=EURUSD price=1.5,100
1000000195,buy volume=345 symbol=EURUSD price=1.5,100
1000000196,buy volume=345 symbol=EURUSD price=1.5,100
1000000197,buy volume=345 symbol=EURUSD price=1.5,100
1000000198,buy volume=345 symbol=EURUSD price=1.5,100
1000000199,buy volume=345 symbol=EURUSD price=1.5,100
1000000200,buy volume=345 symbol=EURUSD price=1.5,100
1000000201,buy volume=345 symbol=EURUSD price=1.5,100
1000000202,buy volume=345 symbol=EURUSD price=1.5,100
1000000203,buy volume=345 symbol=EURUSD price=1.5,100
1000000204,buy volume=345 symbol=EURUSD price=1.5,100
1000000205,buy volume=345 symbol=EURUSD price=1.5,100
1000000206,buy volume=345 symbol=EURUSD price=1.5,100
1000000207,buy volume=345 symbol=EURUSD price=1.5,100
1000000208,buy volume=345 symbol=EURUSD price=1.5,100
1000000209,buy volume=345 symbol=EURUSD price=1.5,100
1000000210,buy volume=345 symbol=EURUSD price=1.5,100
1000000211,buy volume=345 symbol=EURUSD price=1.5,100
1000000212,buy volume=345 symbol=EURUSD price=1.5,100
1000000213,buy volume=345 symbol=EURUSD price=1.5,100
1000000214,buy volume=345 symbol=EURUSD price=1.5,100
1000000215,buy volume=345 symbol=EURUSD price=1.5,100
1000000216,buy volume=345 symbol=EURUSD price=1.5,100
1000000217,buy volume=345 symbol=EURUSD price=1.5,100
1000000218,buy volume=345 symbol=EURUSD price=1.5,100
1000000219,buy volume=345 symbol=EURUSD price=1.5,100
1000000220,buy volume=345 symbol=EURUSD price=1.5,100
1000000221,buy volume=345 symbol=EURUSD price=1.5,100
1000000222,buy volume=345 symbol=EURUSD price=1.5,100
1000000223,buy volume=345 symbol=EURUSD price=1.5,100
1000000224,buy volume=345 symbol=EURUSD price=1.5,100
1000000225,buy volume=345 symbol=EURUSD price=1.5,100
1000000226,buy volume=345 symbol=EURUSD price=1.5,100
1000000227,buy volume=345 symbol=EURUSD price=1.5,100
1000000228,buy volume=345 symbol=EURUSD price=1.5,100
1000000229,buy volume=345 symbol=EURUSD price=1.5,100
1000000230,buy volume=345 symbol=EURUSD price=1.5,100
1000000231,buy volume=345 symbol=EURUSD price=1.5,100
1000000232,buy volume=345 symbol=EURUSD price=1.5,100
1000000233,buy volume=345 symbol=EURUSD price=1.5,100
1000000234,buy volume=345 symbol=EURUSD price=1.5,100
1000000235,buy volume=345 symbol=EURUSD price=1.5,100
1000000236,buy volume=345 symbol=EURUSD price=1.5,100
1000000237,buy volume=345 symbol=EURUSD price=1.5,100
1000000238,buy volume=345 symbol=EURUSD price=1.5,100
1000000239,buy volume=345 symbol=EURUSD price=1.5,100
1000000240,buy volume=345 symbol=EURUSD price=1.5,100
1000000241,buy volume=345 symbol=EURUSD price=1.5,100
1000000242,buy volume=345 symbol=EURUSD price=1.5,100
1000000243,buy volume=345 symbol=EURUSD price=1.5,100
1000000244,buy volume=345 symbol=EURUSD price=1.5,100
1000000245,buy volume=345 symbol=EURUSD price=1.5,100
1000000246,buy volume=345 symbol=EURUSD price=1.5,100
1000000247,buy volume=345 symbol=EURUSD price=1.5,100
1000000248,buy volume=345 symbol=EURUSD price=1.5,100
1000000249,buy volume=345 symbol=EURUSD price=1.5,100
1000000250,buy volume=345 symbol=EURUSD price=1.5,100
1000000251,buy volume=345 symbol=EURUSD price=1.5,100
1000000252,buy volume=345 symbol=EURUSD price=1.5,100
1000000253,buy volume=345 symbol=EURUSD price=1.5,100
1000000254,buy volume=345 symbol=EURUSD price=1.5,100
1000000255,buy volume=345 symbol=EURUSD price=1.5,100
1000000256,buy volume=345 symbol=EURUSD price=1.5,100
1000000257,buy volume=345 symbol=EURUSD price=1.5,100
1000000258,buy volume=345 symbol=EURUSD price=1.5,100
1000000259,buy volume=345 symbol=EURUSD price=1.5,100
1000000260,buy volume=345 symbol=EURUSD price=1.5,100
1000000261,buy volume=345 symbol=EURUSD price=1.5,100
1000000262,buy volume=345 symbol=EURUSD price=1.5,100
1000000263,buy volume=345 symbol=EURUSD price=1.5,100
1000000264,buy volume=345 symbol=EURUSD price=1.5,100
1000000265,buy volume=345 symbol=EURUSD price=1.5,100
1000000266,buy volume=345 symbol=EURUSD price=1.5,100
1000000267,buy volume=345 symbol=EURUSD price=1.5,100
1000000268,buy volume=345 symbol=EURUSD price=1.5,100
1000000269,buy volume=345 symbol=EURUSD price=1.5,100
1000000270,buy volume=345 symbol=EURUSD price=1.5,100
1000000271,buy volume=345 symbol=EURUSD price=1.5,100
1000000272,buy volume=345 symbol=EURUSD price=1.5,100
1000000273,buy volume=345 symbol=EURUSD price=1.5,100
1000000274,buy volume=345 symbol=EURUSD price=1.5,100
1000000275,buy volume=345 symbol=EURUSD price=1.5,100
1000000276,buy volume=345 symbol=EURUSD price=1.5,100
1000000277,buy volume=345 symbol=EURUSD price=1.5,100
1000000278,buy volume=345 symbol=EURUSD price=1.5,100
1000000279,buy volume=345 symbol=EURUSD price=1.5,100
1000000280,buy volume=345 symbol=EURUSD price=1.5,100
1000000281,buy volume=345 symbol=EURUSD price=1.5,100
1000000282,buy volume=345 symbol=EURUSD price=1.5,100
1000000283,buy volume=345 symbol=EURUSD price=1.5,100
1000000284,buy volume=345 symbol=EURUSD price=1.5,100
1000000285,buy volume=345 symbol=EURUSD price=1.5,100
1000000286,buy volume=345 symbol=EURUSD price=1.5,100
1000000287,buy volume=345 symbol=EURUSD price=1.5,100
1000000288,buy volume=345 symbol=EURUSD price=1.5,100
1000000289,buy volume=345 symbol=EURUSD price=1.5,100
1000000290,buy volume=345 symbol=EURUSD price=1.5,100
1000000291,buy volume=345 symbol=EURUSD price=1.5,100
1000000292,buy volume=345 symbol=EURUSD price=1.5,100
1000000293,buy volume=345 symbol=EURUSD price=1.5,100
1000000294,buy volume=345 symbol=EURUSD price=1.5,100
1000000295,buy volume=345 symbol=EURUSD price=1.5,100
1000000296,buy volume=345 symbol=EURUSD price=1.5,100
1000000297,buy volume=345 symbol=EURUSD price=1.5,100
1000000298,buy volume=345 symbol=EURUSD price=1.5,100
1000000299,buy volume=345 symbol=EURUSD price=1.5,100
1000000300,buy volume=345 symbol=EURUSD price=1.5,100
1000000301,buy volume=345 symbol=EURUSD price=1.5,100
1000000302,buy volume=345 symbol=EURUSD price=1.5,100
1000000303,buy volume=345 symbol=EURUSD price=1.5,100
1000000304,buy volume=345 symbol=EURUSD price=1.5,100
1000000305,buy volume=345 symbol=EURUSD price=1.5,100
1000000306,buy volume=345 symbol=EURUSD price=1.5,100
1000000307,buy volume=345 symbol=EURUSD price=1.5,100
1000000308,buy volume=345 symbol=EURUSD price=1.5,100
1000000309,buy volume=345 symbol=EURUSD price=1.5,100
1000000310,buy volume=345 symbol=EURUSD price=1.5,100
1000000311,buy volume=345 symbol=EURUSD price=1.5,100
1000000312,buy volume=345 symbol=EURUSD price=1.5,100
1000000313,buy volume=345 symbol=EURUSD price=1.5,100
1000000314,buy volume=345 symbol=EURUSD price=1.5,100
1000000315,buy volume=345 symbol=EURUSD price=1.5,100
1000000316,buy volume=345 symbol=EURUSD price=1.5,100
1000000317,buy volume=345 symbol=EURUSD price=1.5,100
1000000318,buy volume=345 symbol=EURUSD price=1.5,100
1000000319,buy volume=345 symbol=EURUSD price=1.5,100
1000000320,buy volume=345 symbol=EURUSD price=1.5,100
1000000321,buy volume=345 symbol=EURUSD price=1.5,100
1000000322,buy volume=345 symbol=EURUSD price=1.5,100
1000000323,buy volume=345 symbol=EURUSD price=1.5,100
1000000324,buy volume=345 symbol=EURUSD price=1.5,100
1000000325,buy volume=345 symbol=EURUSD price=1.5,100
1000000326,buy volume=345 symbol=EURUSD price=1.5,100
1000000327,buy volume=345 symbol=EURUSD price=1.5,100
1000000328,buy volume=345 symbol=EURUSD price=1.5,100
1000000329,buy volume=345 symbol=EURUSD price=1.5,100
1000000330,buy volume=345 symbol=EURUSD price=1.5,100
1000000331,buy volume=345 symbol=EURUSD price=1.5,100
1000000332,buy volume=345 symbol=EURUSD price=1.5,100
1000000333,buy volume=345 symbol=EURUSD price=1.5,100
1000000334,buy volume=345 symbol=EURUSD price=1.5,100
1000000335,buy volume=345 symbol=EURUSD price=1.5,100
1000000336,buy volume=345 symbol=EURUSD price=1.5,100
1000000337,buy volume=345 symbol=EURUSD price=1.5,100
1000000338,buy volume=345 symbol=EURUSD price=1.5,100
1000000339,buy volume=345 symbol=EURUSD price=1.5,100
1000000340,buy volume=345 symbol=EURUSD price=1.5,100
1000000341,buy volume=345 symbol=EURUSD price=1.5,100
1000000342,buy volume=345 symbol=EURUSD price=1.5,100
1000000343,buy volume=345 symbol=EURUSD price=1.5,100
1000000344,buy volume=345 symbol=EURUSD price=1.5,100
1000000345,buy volume=345 symbol=EURUSD price=1.5,100
1000000346,buy volume=345 symbol=EURUSD price=1.5,100
1000000347,buy volume=345 symbol=EURUSD price=1.5,100
1000000348,buy volume=345 symbol=EURUSD price=1.5,100
1000000349,buy volume=345 symbol=EURUSD price=1.5,100
1000000350,buy volume=345 symbol=EURUSD price=1.5,100
1000000351,buy volume=345 symbol=EURUSD price=1.5,100
1000000352,buy volume=345 symbol=EURUSD price=1.5,100
1000000353,buy volume=345 symbol=EURUSD price=1.5,100
1000000354,buy volume=345 symbol=EURUSD price=1.5,100
1000000355,buy volume=345 symbol=EURUSD price=1.5,100
1000000356,buy volume=345 symbol=EURUSD price=1.5,100
1000000357,buy volume=345 symbol=EURUSD price=1.5,100
1000000358,buy volume=345 symbol=EURUSD price=1.5,100
1000000359,buy volume=345 symbol=EURUSD price=1.5,100
1000000360,buy volume=345 symbol=EURUSD price=1.5,100
1000000361,buy volume=345 symbol=EURUSD price=1.5,100
1000000362,buy volume=345 symbol=EURUSD price=1.5,100
1000000363,buy volume=345 symbol=EURUSD price=1.5,100
1000000364,buy volume=345 symbol=EURUSD price=1.5,100
1000000365,buy volume=345 symbol=EURUSD price=1.5,100
1000000366,buy volume=345 symbol=EURUSD price=1.5,100
1000000367,buy volume=345 symbol=EURUSD price=1.5,100
1000000368,buy volume=345 symbol=EURUSD price=1.5,100
1000000369,buy volume=345 symbol=EURUSD price=1.5,100
1000000370,buy volume=345 symbol=EURUSD price=1.5,100
1000000371,buy volume=345 symbol=EURUSD price=1.5,100
1000000372,buy volume=345 symbol=EURUSD price=1.5,100
1000000373,buy volume=345 symbol=EURUSD price=1.5,100
1000000374,buy volume=345 symbol=EURUSD price=1.5,100
1000000375,buy volume=345 symbol=EURUSD price=1.5,100
1000000376,buy volume=345 symbol=EURUSD price=1.5,100
1000000377,buy volume=345 symbol=EURUSD price=1.5,100
1000000378,buy volume=345 symbol=EURUSD price=1.5,100
1000000379,buy volume=345 symbol=EURUSD price=1.5,100
1000000380,buy volume=345 symbol=EURUSD price=1.5,100
1000000381,buy volume=345 symbol=EURUSD price=1.5,100
1000000382,buy volume=345 symbol=EURUSD price=1.5,100
1000000383,buy volume=345 symbol=EURUSD price=1.5,100
1000000384,buy volume=345 symbol=EURUSD price=1.5,100
1000000385,buy volume=345 symbol=EURUSD price=1.5,100
1000000386,buy volume=345 symbol=EURUSD price=1.5,100
1000000387,buy volume=345 symbol=EURUSD price=1.5,100
1000000388,buy volume=345 symbol=EURUSD price=1.5,100
1000000389,buy volume=345 symbol=EURUSD price=1.5,100
1000000390,buy volume=345 symbol=EURUSD price=1.5,100
1000000391,buy volume=345 symbol=EURUSD price=1.5,100
1000000392,buy volume=345 symbol=EURUSD price=1.5,100
1000000393,buy volume=345 symbol=EURUSD price=1.5,100
1000000394,buy volume=345 symbol=EURUSD price=1.5,100
1000000395,buy volume=345 symbol=EURUSD price=1.5,100
1000000396,buy volume=345 symbol=EURUSD price=1.5,100
1000000397,buy volume=345 symbol=EURUSD price=1.5,100
1000000398,buy volume=345 symbol=EURUSD price=1.5,100
1000000399,buy volume=345 symbol=EURUSD price=1.5,100
1000000400,buy volume=345 symbol=EURUSD price=1.5,100
1000000401,buy volume=345 symbol=EURUSD price=1.5,100
1000000402,buy volume=345 symbol=EURUSD price=1.5,100
1000000403,buy volume=345 symbol=EURUSD price=1.5,100
1000000404,buy volume=345 symbol=EURUSD price=1.5,100
1000000405,buy volume=345 symbol=EURUSD price=1.5,100
1000000406,buy volume=345 symbol=EURUSD price=1.5,100
1000000407,buy volume=345 symbol=EURUSD price=1.5,100
1000000408,buy volume=345 symbol=EURUSD price=1.5,100
1000000409,buy volume=345 symbol=EURUSD price=1.5,100
1000000410,buy volume=345 symbol=EURUSD price=1.5,100
1000000411,buy volume=345 symbol=EURUSD price=1.5,100
1000000412,buy volume=345 symbol=EURUSD price=1.5,100
1000000413,buy volume=345 symbol=EURUSD price=1.5,100
1000000414,buy volume=345 symbol=EURUSD price=1.5,100
1000000415,buy volume=345 symbol=EURUSD price=1.5,100
1000000416,buy volume=345 symbol=EURUSD price=1.5,100
1000000417,buy volume=345 symbol=EURUSD price=1.5,100
1000000418,buy volume=345 symbol=EURUSD price=1.5,100
1000000419,buy volume=345 symbol=EURUSD price=1.5,100
1000000420,buy volume=345 symbol=EURUSD price=1.5,100
1000000421,buy volume=345 symbol=EURUSD price=1.5,100
1000000422,buy volume=345 symbol=EURUSD price=1.5,100
1000000423,buy volume=345 symbol=EURUSD price=1.5,100
1000000424,buy volume=345 symbol=EURUSD price=1.5,100
1000000425,buy volume=345 symbol=EURUSD price=1.5,100
1000000426,buy volume=345 symbol=EURUSD price=1.5,100
1000000427,buy volume=345 symbol=EURUSD price=1.5,100
1000000428,buy volume=345 symbol=EURUSD price=1.5,100
1000000429,buy volume=345 symbol=EURUSD price=1.5,100
1000000430,buy volume=345 symbol=EURUSD price=1.5,100
1000000431,buy volume=345 symbol=EURUSD price=1.5,100
1000000432,buy volume=345 symbol=EURUSD price=1.5,100
1000000433,buy volume=345 symbol=EURUSD price=1.5,100
1000000434,buy volume=345 symbol=EURUSD price=1.5,100
1000000435,buy volume=345 symbol=EURUSD price=1.5,100
1000000436,buy volume=345 symbol=EURUSD price=1.5,100
1000000437,buy volume=345 symbol=EURUSD price=1.5,100
1000000438,buy volume=345 symbol=EURUSD price=1.5,100
1000000439,buy volume=345 symbol=EURUSD price=1.5,100
1000000440,buy volume=345 symbol=EURUSD price=1.5,100
1000000441,buy volume=345 symbol=EURUSD price=1.5,100
1000000442,buy volume=345 symbol=EURUSD price=1.5,100
1000000443,buy volume=345 symbol=EURUSD price=1.5,100
1000000444,buy volume=345 symbol=EURUSD price=1.5,100
1000000445,buy volume=345 symbol=EURUSD price=1.5,100
1000000446,buy volume=345 symbol=EURUSD price=1.5,100
1000000447,buy volume=345 symbol=EURUSD price=1.5,100
1000000448,buy volume=345 symbol=EURUSD price=1.5,100
1000000449,buy volume=345 symbol=EURUSD price=1.5,100
1000000450,buy volume=345 symbol=EURUSD price=1.5,100
1000000451,buy volume=345 symbol=EURUSD price=1.5,100
1000000452,buy volume=345 symbol=EURUSD price=1.5,100
1000000453,buy volume=345 symbol=EURUSD price=1.5,100
1000000454,buy volume=345 symbol=EURUSD price=1.5,100
1000000455,buy volume=345 symbol=EURUSD price=1.5,100
1000000456,buy volume=345 symbol=EURUSD price=1.5,100
1000000457,buy volume=345 symbol=EURUSD price=1.5,100
1000000458,buy volume=345 symbol=EURUSD price=1.5,100
1000000459,buy volume=345 symbol=EURUSD price=1.5,100
1000000460,buy volume=345 symbol=EURUSD price=1.5,100
1000000461,buy volume=345 symbol=EURUSD price=1.5,100
1000000462,buy volume=345 symbol=EURUSD price=1.5,100
1000000463,buy volume=345 symbol=EURUSD price=1.5,100
1000000464,buy volume=345 symbol=EURUSD price=1.5,100
1000000465,buy volume=345 symbol=EURUSD price=1.5,100
1000000466,buy volume=345 symbol=EURUSD price=1.5,100
1000000467,buy volume=345 symbol=EURUSD price=1.5,100
1000000468,buy volume=345 symbol=EURUSD price=1.5,100
1000000469,buy volume=345 symbol=EURUSD price=1.5,100
1000000470,buy volume=345 symbol=EURUSD price=1.5,100
1000000471,buy volume=345 symbol=EURUSD price=1.5,100
1000000472,buy volume=345 symbol=EURUSD price=1.5,100
1000000473,buy volume=345 symbol=EURUSD price=1.5,100
1000000474,buy volume=345 symbol=EURUSD price=1.5,100
1000000475,buy volume=345 symbol=EURUSD price=1.5,100
1000000476,buy volume=345 symbol=EURUSD price=1.5,100
1000000477,buy volume=345 symbol=EURUSD price=1.5,100
1000000478,buy volume=345 symbol=EURUSD price=1.5,100
1000000479,buy volume=345 symbol=EURUSD price=1.5,100
1000000480,buy volume=345 symbol=EURUSD price=1.5,100
1000000481,buy volume=345 symbol=EURUSD price=1.5,100
1000000482,buy volume=345 symbol=EURUSD price=1.5,100
1000000483,buy volume=345 symbol=EURUSD price=1.5,100
1000000484,buy volume=345 symbol=EURUSD price=1.5,100
1000000485,buy volume=345 symbol=EURUSD price=1.5,100
1000000486,buy volume=345 symbol=EURUSD price=1.5,100
1000000487,buy volume=345 symbol=EURUSD price=1.5,100
1000000488,buy volume=345 symbol=EURUSD price=1.5,100
1000000489,buy volume=345 symbol=EURUSD price=1.5,100
1000000490,buy volume=345 symbol=EURUSD price=1.5,100
1000000491,buy volume=345 symbol=EURUSD price=1.5,100
1000000492,buy volume=345 symbol=EURUSD price=1.5,100
1000000493,buy volume=345 symbol=EURUSD price=1.5,100
1000000494,buy volume=345 symbol=EURUSD price=1.5,100
1000000495,buy volume=345 symbol=EURUSD price=1.5,100
1000000496,buy volume=345 symbol=EURUSD price=1.5,100
1000000497,buy volume=345 symbol=EURUSD price=1.5,100
1000000498,buy volume=345 symbol=EURUSD price=1.5,100
1000000499,buy volume=345 symbol=EURUSD price=1.5,100
1000000500,buy volume=345 symbol=EURUSD price=1.5,100
1000000501,buy volume=345 symbol=EURUSD price=1.5,100
1000000502,buy volume=345 symbol=EURUSD price=1.5,100
1000000503,buy volume=345 symbol=EURUSD price=1.5,100
1000000504,buy volume=345 symbol=EURUSD price=1.5,100
1000000505,buy volume=345 symbol=EURUSD price=1.5,100
1000000506,buy volume=345 symbol=EURUSD price=1.5,100
1000000507,buy volume=345 symbol=EURUSD price=1.5,100
1000000508,buy volume=345 symbol=EURUSD price=1.5,100
1000000509,buy volume=345 symbol=EURUSD price=1.5,100
1000000510,buy volume=345 symbol=EURUSD price=1.5,100
1000000511,buy volume=345 symbol=EURUSD price=1.5,100
1000000512,buy volume=345 symbol=EURUSD price=1.5,100
1000000513,buy volume=345 symbol=EURUSD price=1.5,100
1000000514,buy volume=345 symbol=EURUSD price=1.5,100
1000000515,buy volume=345 symbol=EURUSD price=1.5,100
1000000516,buy volume=345 symbol=EURUSD price=1.5,100
1000000517,buy volume=345 symbol=EURUSD price=1.5,100
1000000518,buy volume=345 symbol=EURUSD price=1.5,100
1000000519,buy volume=345 symbol=EURUSD price=1.5,100
1000000520,buy volume=345 symbol=EURUSD price=1.5,100
1000000521,buy volume=345 symbol=EURUSD price=1.5,100
1000000522,buy volume=345 symbol=EURUSD price=1.5,100
1000000523,buy volume=345 symbol=EURUSD price=1.5,100
1000000524,buy volume=345 symbol=EURUSD price=1.5,100
1000000525,buy volume=345 symbol=EURUSD price=1.5,100
1000000526,buy volume=345 symbol=EURUSD price=1.5,100
1000000527,buy volume=345 symbol=EURUSD price=1.5,100
1000000528,buy volume=345 symbol=EURUSD price=1.5,100
1000000529,buy volume=345 symbol=EURUSD price=1.5,100
1000000530,buy volume=345 symbol=EURUSD price=1.5,100
1000000531,buy volume=345 symbol=EURUSD price=1.5,100
1000000532,buy volume=345 symbol=EURUSD price=1.5,100
1000000533,buy volume=345 symbol=EURUSD price=1.5,100
1000000534,buy volume=345 symbol=EURUSD price=1.5,100
1000000535,buy volume=345 symbol=EURUSD price=1.5,100
1000000536,buy volume=345 symbol=EURUSD price=1.5,100
1000000537,buy volume=345 symbol=EURUSD price=1.5,100
1000000538,buy volume=345 symbol=EURUSD price=1.5,100
1000000539,buy volume=345 symbol=EURUSD price=1.5,100
1000000540,buy volume=345 symbol=EURUSD price=1.5,100
1000000541,buy volume=345 symbol=EURUSD price=1.5,100
1000000542,buy volume=345 symbol=EURUSD price=1.5,100
1000000543,buy volume=345 symbol=EURUSD price=1.5,100
1000000544,buy volume=345 symbol=EURUSD price=1.5,100
1000000545,buy volume=345 symbol=EURUSD price=1.5,100
1000000546,buy volume=345 symbol=EURUSD price=1.5,100
1000000547,buy volume=345 symbol=EURUSD price=1.5,100
1000000548,buy volume=345 symbol=EURUSD price=1.5,100
1000000549,buy volume=345 symbol=EURUSD price=1.5,100
1000000550,buy volume=345 symbol=EURUSD price=1.5,100
1000000551,buy volume=345 symbol=EURUSD price=1.5,100
1000000552,buy volume=345 symbol=EURUSD price=1.5,100
1000000553,buy volume=345 symbol=EURUSD price=1.5,100
1000000554,buy volume=345 symbol=EURUSD price=1.5,100
1000000555,buy volume=345 symbol=EURUSD price=1.5,100
1000000556,buy volume=345 symbol=EURUSD price=1.5,100
1000000557,buy volume=345 symbol=EURUSD price=1.5,100
1000000558,buy volume=345 symbol=EURUSD price=1.5,100
1000000559,buy volume=345 symbol=EURUSD price=1.5,100
1000000560,buy volume=345 symbol=EURUSD price=1.5,100
1000000561,buy volume=345 symbol=EURUSD price=1.5,100
1000000562,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000573,buy volume=345 symbol=EURUSD price=1.5,100
1000000574,buy volume=345 symbol=EURUSD price=1.5,100
1000000575,buy volume=345 symbol=EURUSD price=1.5,100
1000000576,buy volume=345 symbol=EURUSD price=1.5,100
1000000577,buy volume=345 symbol=EURUSD price=1.5,100
1000000578,buy volume=345 symbol=EURUSD price=1.5,100
1000000579,buy volume=345 symbol=EURUSD price=1.5,100
1000000580,buy volume=345 symbol=EURUSD price=1.5,100
1000000581,buy volume=345 symbol=EURUSD price=1.5,100
1000000582,buy volume=345 symbol=EURUSD price=1.5,100
1000000583,buy volume=345 symbol=EURUSD price=1.5,100
1000000584,buy volume=345 symbol=EURUSD price=1.5,100
1000000585,buy volume=345 symbol=EURUSD price=1.5,100
1000000586,buy volume=345 symbol=EURUSD price=1.5,100
1000000587,buy volume=345 symbol=EURUSD price=1.5,100
1000000588,buy volume=345 symbol=EURUSD price=1.5,100
1000000589,buy volume=345 symbol=EURUSD price=1.5,100
1000000590,buy volume=345 symbol=EURUSD price=1.5,100
1000000591,buy volume=345 symbol=EURUSD price=1.5,100
1000000592,buy volume=345 symbol=EURUSD price=1.5,100
1000000593,buy volume=345 symbol=EURUSD price=1.5,100
1000000594,buy volume=345 symbol=EURUSD price=1.5,100
1000000595,buy volume=345 symbol=EURUSD price=1.5,100
1000000596,buy volume=345 symbol=EURUSD price=1.5,100
1000000597,buy volume=345 symbol=EURUSD price=1.5,100
1000000598,buy volume=345 symbol=EURUSD price=1.5,100
1000000599,buy volume=345 symbol=EURUSD price=1.5,100
1000000600,buy volume=345 symbol=EURUSD price=1.5,100
1000000601,buy volume=345 symbol=EURUSD price=1.5,100
1000000602,buy volume=345 symbol=EURUSD price=1.5,100
1000000603,buy volume=345 symbol=EURUSD price=1.5,100
1000000604,buy volume=345 symbol=EURUSD price=1.5,100
1000000605,buy volume=345 symbol=EURUSD price=1.5,100
1000000606,buy volume=345 symbol=EURUSD price=1.5,100
1000000607,buy volume=345 symbol=EURUSD price=1.5,100
1000000608,buy volume=345 symbol=EURUSD price=1.5,100
1000000609,buy volume=345 symbol=EURUSD price=1.5,100
1000000610,buy volume=345 symbol=EURUSD price=1.5,100
1000000611,buy volume=345 symbol=EURUSD price=1.5,100
1000000612,buy volume=345 symbol=EURUSD price=1.5,100
1000000613,buy volume=345 symbol=EURUSD price=1.5,100
1000000614,buy volume=345 symbol=EURUSD price=1.5,100
1000000615,buy volume=345 symbol=EURUSD price=1.5,100
1000000616,buy volume=345 symbol=EURUSD price=1.5,100
1000000617,buy volume=345 symbol=EURUSD price=1.5,100
1000000618,buy volume=345 symbol=EURUSD price=1.5,100
1000000619,buy volume=345 symbol=EURUSD price=1.5,100
1000000620,buy volume=345 symbol=EURUSD price=1.5,100
1000000621,buy volume=345 symbol=EURUSD price=1.5,100
1000000622,buy volume=345 symbol=EURUSD price=1.5,100
1000000623,buy volume=345 symbol=EURUSD price=1.5,100
1000000624,buy volume=345 symbol=EURUSD price=1.5,100
1000000625,buy volume=345 symbol=EURUSD price=1.5,100
1000000626,buy volume=345 symbol=EURUSD price=1.5,100
1000000627,buy volume=345 symbol=EURUSD price=1.5,100
1000000628,buy volume=345 symbol=EURUSD price=1.5,100
1000000629,buy volume=345 symbol=EURUSD price=1.5,100
1000000630,buy volume=345 symbol=EURUSD price=1.5,100
1000000631,buy volume=345 symbol=EURUSD price=1.5,100
1000000632,buy volume=345 symbol=EURUSD price=1.5,100
1000000633,buy volume=345 symbol=EURUSD price=1.5,100
1000000634,buy volume=345 symbol=EURUSD price=1.5,100
1000000635,buy volume=345 symbol=EURUSD price=1.5,100
1000000636,buy volume=345 symbol=EURUSD price=1.5,100
1000000637,buy volume=345 symbol=EURUSD price=1.5,100
1000000638,buy volume=345 symbol=EURUSD price=1.5,100
1000000639,buy volume=345 symbol=EURUSD price=1.5,100
1000000640,buy volume=345 symbol=EURUSD price=1.5,100
1000000641,buy volume=345 symbol=EURUSD price=1.5,100
